"X","Date","User","Tweet","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.value","sent2.value","class"
1314,"2019-05-19 15:26:20+00:00","Shafee_moo","#NarendraModi is likely to return to power, with #exitpolls predicting an NDA majority. 

The #BJP looks set to deliver a commanding performance in key states including Karnataka, Maharashtra, Gujarat and Rajasthan. But maybe not in the key state of Uttar Pradesh.",0,0,0,0,1,0,0,2,0,3,1.25,1,"Postive"
1315,"2019-05-19 15:24:04+00:00","DibaDibakar","#NarendraModi Congratulations Sir to be our next PM,  we are lucky to have you",0,0,0,0,1,0,1,1,0,2,1.75,1,"Postive"
1316,"2019-05-19 15:23:15+00:00","MadhuvanthiS95","From the hills. After meditation. Wishes go right to Canberra to the newly elected Australian Prime Minister.

Mazza.

#AustraliaVotes2019 #Australia #ScottMorrison #NarendraModi #India https://t.co/M1TJIMV3kA",0,0,0,0,0,0,0,0,0,1,2.3,1,"Postive"
1317,"2019-05-19 15:22:13+00:00","imhimanshigupta","The #ExitPoll2019 of Look Sabha has been fared and #BJP is leading with 306 out of 543 seats currently which means #NarendraModi set for second term as exit polls gives clear majority to NDA👏 #LokSabhaElections2019",0,0,0,0,1,0,0,2,0,1,1,1,"Postive"
1318,"2019-05-19 15:17:54+00:00","VikrantaYadav","Well done @sardesairajdeep and @rahulkanwal ... Great analysis!

I am sure #indiatodayexitpoll results will turn out in numbers on 23 may.

I expect that #NDA might even touch 400 especially as the women voters exceeded the men voters for the first time benefitting #NarendraModi",0,2,0,0,0,0,1,1,0,2,3.35,1,"Postive"
1319,"2019-05-19 15:15:20+00:00","OffSudiptoH","Hold your hearts people #BJP under the leadership of #NarendraModi  is forming the next government. #LokSabhaElections2019 #IndiaElections2019",0,1,0,1,0,0,0,0,1,0,-0.5,0,"Negative"
1320,"2019-05-19 15:15:12+00:00","tusharupreti123","If UPA wins #election2019
#LokSabhaElections2019 how opposition will counter them with their absurd comments?

#NDA #Congress #ExitPoll2019 #Phase7 #NarendraModi #RahulGandhi",1,0,1,0,0,0,0,1,2,0,-0.75,0,"Negative"
1321,"2019-05-19 15:12:43+00:00","tusharupreti123","If NDA wins #election2019
#LokSabhaElections2019 how opposition will counter them with their absurd comments?

#NDA #Congress #ExitPoll2019 #Phase7 #NarendraModi #RahulGandhi",1,0,1,0,0,0,0,1,2,0,-0.75,0,"Negative"
1322,"2019-05-19 15:12:15+00:00","KanchanKumarBis","if #NarendraModi wins majority , india becoming a superpower and poverty removal must be the prime agenda",1,0,1,1,1,1,0,1,2,2,-0.15,0,"Negative"
1323,"2019-05-19 15:12:05+00:00","TheNachiket","Most #ExitPolls2019 suggest @BJP4India may have failed to make inroads in the southern states, except in Karnataka #NarendraModi #BJP #Congress #LokSabhaElections2019 #TheWeek @TheWeekLive https://t.co/haabcTpdo3",0,0,1,0,0,0,0,2,0,0,-0.5,0,"Negative"
1324,"2019-05-19 15:11:56+00:00","kazimtweets","Happy birthday Mr #NathuramGodse, nation's father! For the nationalist lot, you are the real hero, the next 5 years you are going to be celebrated by all. Special wishes to Mr #NarendraModi . #PragyaSinghThakur, #YogiAdityanath  and all. 

https://t.co/AYeRva3WnB",0,4,0,0,5,0,2,4,0,6,5.15,1,"Postive"
1325,"2019-05-19 15:10:20+00:00","PhotoTelegram","Voting ended Sunday in #IndiaElections2019 that will decide whether #Hindu nationalist Prime Minister #NarendraModi gets a second term in power. Read more: https://t.co/PljV9PZZ5E https://t.co/pXChjHqO75",0,0,0,0,0,0,0,0,0,1,0.1,1,"Postive"
1326,"2019-05-19 15:07:59+00:00","rschauhan09","#ExitPoll2019 #NarendraModi #ApnaModiAayega #AajTakAxisExitPoll 

लगभग सर जी साफ हो गए जी। सर जी थप्पड़ खा खा कर थक गए। 

 Polls 2019 Live Updates: BJP will win all 7 seats in Delhi, claims exit poll | lok sabha elections | Hindustan Times https://t.co/ysPIiEpJcO",0,0,0,0,0,0,0,1,0,0,0.5,1,"Postive"
1327,"2019-05-19 15:05:43+00:00","baljeet4bjp","+1 to Shree @narendramodi ji and +1 to Shri #ShankarLalwani Ji. 

@BJP4India  @TcGehlotOffice
@KailashOnline @ChouhanShivraj 
@vinay1011 @SuhasBhagatBJP @MPRakeshSingh @jhaprabhatbjp @nstomar 
#NarendraModi #PhirEkBaarModiSarkaar https://t.co/5Wiv2VoN7r",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1328,"2019-05-19 15:04:28+00:00","SachinKrIndia","OUT OF STOCK😂 #ExitPolls #ElectionsWithIndiaTV #BJP #AyegaTohModiHi #NarendraModi #LokSabhaEelctions2019 https://t.co/A7fCSNk0bi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1329,"2019-05-19 15:01:52+00:00","FinancialXpress","#NarendraModi’s jobs deficit: Johnson &amp; Johnson's largest India plant idle 3 years after completion
https://t.co/Dqvuv8VgGs",0,1,0,0,1,0,0,0,1,1,0.05,1,"Postive"
1330,"2019-05-19 14:55:17+00:00","ravinderrao1212","Congratulations sir #NarendraModi",0,0,0,0,0,0,0,1,0,1,1,1,"Postive"
1331,"2019-05-19 14:55:12+00:00","UpadhyayaSpeaks","It is predicted by all exit poll houses that seats won by @ArvindKejriwal in #Delhi, #haryana, #Punjab combined will be still less than the Slaps he got so far 😉
#Arvindkejriwal #LokSabhaElections2019
#ExitPoll2019 #BJP #NarendraModi",0,0,0,0,0,0,0,1,0,0,0.5,1,"Postive"
1332,"2019-05-19 14:54:52+00:00","RahulAgarwallll","#ExitPoll2019 
Who Will will let's check
NDA =RETWEET
UPA =LIKE
OTHER =COMMENT
#AbkiBaarKiskiSarkar
#RepublicExitPoll #ExitPolls #TimesNowExitPoll #ElectionsWithNDTV #News18IpsosExitPoll #ElectionsWithNews18 #JeetegaToModiHi #RahulKaChallenge #NarendraModi #ExitPoll2019",0,0,0,0,0,0,0,0,0,0,0.5,1,"Postive"
1333,"2019-05-19 14:54:37+00:00","venukumargl","@bhogleharsha Where is the option for UP by 10% ? 

NDA will get 330+ on a difficult pitch my friend and Others gets all out half way between. #bjp4india #narendramodi #Bjp4Karnataka",0,0,0,1,1,0,0,1,0,2,0.7,1,"Postive"
1334,"2019-05-19 14:54:07+00:00","digitaljournal","#India's marathon #IndiaElections2019 ends, #Modi on tenterhooks over second term https://t.co/YUuvNCM4Dc
#NarendraModi
#MamataBanerjee
#Mayawati
#PriyankaGandhiVadra",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1335,"2019-05-19 14:51:51+00:00","bhavjotk","One man show ! 
#Elections2019 #ExitPoll2019 #narendramodi #AyegaTohModiHi",0,0,0,0,0,0,0,1,0,0,0,0,"Neutral"
1336,"2019-05-19 14:51:22+00:00","ramniranjan187","#IncredibleIndia 
#DeshKaGauravModi

Glimpses from Prime Minister #NarendraModi’s visit, Hindu's Pilgrimage Places #KedarNath &amp; #Badrinath in the #Uttarakhand state.
#BadrinathTemple
#KedarnathTemple
https://t.co/MXGA2lX3ps https://t.co/5kDRNtmYqQ",0,0,0,0,0,0,0,0,0,2,0.5,1,"Postive"
1337,"2019-05-19 14:48:48+00:00","PBTheBanglaBoy","It was always a strong leader with a vision like @narendramodi  vs the Khichdi opposition, as per the #ExitPoll2019 #NarendraModi is set to return. #IndiaTodayAxisPoll #RepublicExitPoll #TimesNowExitPoll #ZeeMahaExitPoll #MahaExitPoll2019 https://t.co/3d4A1teTOC",1,1,0,0,0,0,0,1,1,2,1.25,1,"Postive"
1338,"2019-05-19 14:43:17+00:00","gujratsamachar","Who will be the next PM of India? 
#LokSabhaElections2019 #NarendraModi #RahulGandhi #ExitPoll #ExitPolls #ExitPoll2019",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1339,"2019-05-19 14:42:30+00:00","worldnewsdotcom","Modi thanks EC for shrine visit, Rahul terms it 'drama in Kedarnath'

#NarendraModi #RahulGandhi #Kedarnath #IndiaElections

https://t.co/Hg5ixefgct https://t.co/f6f9JJPdXr",0,0,0,0,0,0,0,0,0,1,0.75,1,"Postive"
1340,"2019-05-19 14:41:41+00:00","justAnanth2709","@niranjan2428 @ImVinoth #NarendraModi went to Kedarnath for staying at 11000 ft above sea level in an accomodation. If it is 18 hrs meditation, why need bed? Why didnt yesterday's photo of him didn't show the bed that he was sitting Atop? #JustAsking",0,0,0,0,0,0,0,2,0,2,1,1,"Postive"
1341,"2019-05-19 14:41:26+00:00","eNewsBharati","History seems repeating on 23 May:Majority #ExitPolls results say #AyegaToModihi: https://t.co/BektKMfFfX #ExitPoll2019 #LokSabhaElections2019 #HarGharModi @BJP4India @narendramodi #NarendraModi #AbkiBaar300Paar",0,0,0,0,0,0,0,0,0,0,0.25,1,"Postive"
1342,"2019-05-19 14:41:01+00:00","ramniranjan187","#DeshKaGauravModi
#KedarnathTemple
Thirty four years ago, Prime Minister #NarendraModi Meditated #Yoga at the same spot near #KedarNath shrine, #Uttarakhand. 
https://t.co/Q4q16uGBGe via NaMo App https://t.co/EigoQOJaBn",0,0,0,0,0,0,0,0,0,1,0.7,1,"Postive"
1343,"2019-05-19 14:40:52+00:00","anilsharma45","Inspite of all the opposition... #Narendramodi Modi seems to be returning back to power
@ashokgehlot51 
@RahulGandhi 
@narendramodi",1,0,0,0,0,0,0,0,1,0,-0.5,0,"Negative"
1344,"2019-05-19 14:39:10+00:00","eTravelAlerts","🇮🇳 #India: After 39 days of polling involving as many as 900 million voters, balloting in India’s vast parliamentary #election came to a close on Sun, starting a countdown to the announcement of final results on Thu. Exit Polls Predict a #NarendraModi Win

https://t.co/hBelt8qDXf",0,4,0,0,1,0,1,1,0,1,1.1,1,"Postive"
1345,"2019-05-19 14:37:59+00:00","Gopalreso","Finally @BJP4India + crosses 300 by @ndtv 
Now everyone should be sure for upcoming @narendramodi govt. 

#NarendraModi 
#ApnaModiAayega",0,1,1,0,1,0,1,1,0,1,0.8,1,"Postive"
1346,"2019-05-19 14:36:09+00:00","760f0016aad64fb","Guess who will sit on the throne ? 
#GameOfThrones #GameOver #thrones #PrimeMinister #NarendraModi #NarendraModiJindabad #ExitPoll2019 #BJP #AyegaTohModiHi #AbkiBaarKiskiSarkar https://t.co/Oj06NFQLhA",0,0,0,0,0,0,1,1,0,1,0.6,1,"Postive"
1347,"2019-05-19 14:34:54+00:00","UniversePragati","PM #NarendraModi congratulates #Australian PM #ScottMorrison on his victory in the elections.",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
1348,"2019-05-19 14:31:00+00:00","JonathanLeger","""Lama Zopa &amp; FPMT promoted/protected this Dagri Rinpoche. Woman on video bravely speaks out about her molestation by Dagri Rinpoche. Shame! Why is FPMT silent?

https://t.co/FJPX3MFztV

#NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai "" https://t.co/8l28VLOoNl",1,0,2,2,0,2,0,0,2,0,-0.5,0,"Negative"
1349,"2019-05-19 14:30:55+00:00","Akshay20021","#NDA hacked exit polls before evm 🤨😂
#ExitPolls #NarendraModi",0,0,0,0,0,0,0,0,0,0,-0.6,0,"Negative"
1350,"2019-05-19 14:30:25+00:00","LalitPa74937856","Dearest PM @narendramodi ,
CONGRATULATIONS IN ADVANCE TO BEING THE NEXT #PM OF INDIA....
Ha me bhi Chowkidar hu..😍
#Chowkidar
#Chowkidarnarendramodi
#EXITPolls2019 #ExitPoll #LokSabhaElections2019 #NarendraModi #NarendraModiJindabad https://t.co/2kxDdek3aG",0,1,0,1,1,0,1,0,0,1,1.55,1,"Postive"
1351,"2019-05-19 14:29:56+00:00","TheDailyPioneer","#LokSabhaPolls : Nearly 61 per cent voters turned out to cast their vote on Sunday in the seventh and the final phase of the Lok Sabha election. #NarendraModi #ElectionCommission #UttarPradesh 
https://t.co/YWneKZckhJ",1,1,0,0,1,1,1,1,1,1,0,0,"Neutral"
1352,"2019-05-19 14:28:35+00:00","worldnewsdotcom","Dalai Lama says China leader wanted to meet him in 2014: report

#DalaiLama #China #NarendraModi #XiJinping #TibetanSpiritualLeader

https://t.co/yTca4dUCoN https://t.co/0hzPBqLt18",0,0,0,0,0,0,0,1,0,1,0.25,1,"Postive"
1353,"2019-05-19 14:23:43+00:00","Trazlersgal","#India election 2019: Exit polls suggest #NarendraModi back as PM https://t.co/mK17f9kEaZ #IndiaElection",0,0,0,0,0,0,0,1,0,0,0,0,"Neutral"
1354,"2019-05-19 14:23:42+00:00","shadesofmind","#NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi ‘s tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaEelctions2019",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1355,"2019-05-19 14:23:24+00:00","PBTheBanglaBoy","As per the Multiple exit polls #BJP is set to return to the power. #NarendraModi is truly the most popular leader in the country today. #ExitPoll2019 #RepublicExitPoll #MahaExitPoll2019 #ZeeMahaExitPoll #IndiaTodayAxisPoll",0,0,0,0,0,0,0,1,0,1,0.75,1,"Postive"
1356,"2019-05-19 14:21:29+00:00","Shashank_Rvss","@narendramodi has turned this election into presidential and has dominated in style.
Rahul Gandhi is no where in race.

#ExitPolls #Elections2019results #IndiaToday #NarendraModi @PMOIndia",0,0,0,0,0,0,0,0,0,0,0.65,1,"Postive"
1357,"2019-05-19 14:19:01+00:00","airnewsalerts","PM #NarendraModi congratulates #Australian PM #ScottMorrison on his victory in the elections. https://t.co/20yH1gWQ4Z",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
1358,"2019-05-19 14:18:09+00:00","dipaksamanta","@MamataOfficial #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1359,"2019-05-19 14:16:55+00:00","rahulkumarjha33","Next pm? #ExitPoll2019 
RT :- #RahulGandhi 
LIKE :- #NarendraModi https://t.co/wNacBNwjWG",0,0,0,0,0,0,0,0,0,0,0.5,1,"Postive"
1360,"2019-05-19 14:16:28+00:00","TheUnrestSoul","Predictions predictions predictions! Grand country, grand elections grand results! The wait is anxious, on pins and needles. 
#ApnaModiAayega
#ExitPoll2019  #ElectionsWithNDTV #AajTakAxisExitPoll #TimesNowExitPoll #AbkiBaar300Paar #NarendraModi https://t.co/nF2x4uxTL3",0,2,0,1,0,0,0,0,2,0,-0.5,0,"Negative"
1361,"2019-05-19 14:14:18+00:00","dipaksamanta","@ndtv #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1362,"2019-05-19 14:13:41+00:00","kamal_pandiyar","Who will be the next PM of India?
#ExitPoll2019 #ExitPolls 
#NarendraModi #RahulGandhi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1363,"2019-05-19 14:10:59+00:00","dipaksamanta","@ndtv #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai
#ElectionsWithNDTV
#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1364,"2019-05-19 14:10:10+00:00","itsPLVR","Who will be the next PM of India?
#ExitPoll2019 #ExitPolls 
#NarendraModi #RahulGandhi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1365,"2019-05-19 14:09:41+00:00","gopal_devra","#AajTakAxisExitPoll
#LokSabhaElections2019
Please give your prediction here for
#Electionsresults2019
#IndiaTodayAxisPoll
#IndiaTVExitPoll
#ABPExitPoll2019
#RepublicExitPoll
#ZeeMahaExitPoll
#ExitPoll2019 
#Elections2019 
#AbkiBaar300Paar 
#NarendraModi
@Apoorv_on_Rocks",0,1,0,0,0,0,0,0,0,0,1,1,"Postive"
1366,"2019-05-19 14:09:18+00:00","pvkyouknow","Ahaha haha!! Futuristic plans for development are already being devised. I need this level of confidence in life!! #NarendraModi https://t.co/I3MrEAPJYU",0,0,0,1,1,0,0,2,0,2,1.4,1,"Postive"
1367,"2019-05-19 14:08:48+00:00","AmruthRathore","Next pm? #ExitPoll2019 
RT :- #RahulGandhi 
LIKE :- #NarendraModi https://t.co/FdVFfhT2rR",0,0,0,0,0,0,0,0,0,0,0.5,1,"Postive"
1368,"2019-05-19 14:05:25+00:00","harishbijoor","iTHINK: Tsunamo ahead?! #Namo #Tsunamo #Modi #NarendraModi #EXITPolls2019 #ExitPoll2019 #ExitPoll #ExitPolls",0,0,0,0,0,0,0,0,0,1,0.8,1,"Postive"
1369,"2019-05-19 14:05:06+00:00","SuvamPaswan","Probably, @narendramodi giving in his best to help India maintain its supremacy in terms of its assets and worthy holy places.
#NarendraModi Kedarnath
@PMOIndia @incredibleindia @BJP4India
@rahulkanwal https://t.co/iEOSpCInDy",1,1,0,1,1,0,1,2,1,5,2.5,1,"Postive"
1370,"2019-05-19 14:03:35+00:00","TheUnrestSoul","Probably the greatest ever! The wait is on pins and needles. #ExitPoll2019 #ApnaModiAayega  #AajTakAxisExitPoll #AbkiBaar300Paar #NarendraModi",0,1,0,0,0,0,0,0,1,0,0.25,1,"Postive"
1371,"2019-05-19 14:02:05+00:00","UmeshaTweetsAKB","#india #ElectionResults 2019: #ExitPoll2019 polls suggest ₹
#NarendraModi back as #PMModi https://t.co/dPGqNBjaFx",0,0,0,0,0,0,0,1,0,0,0,0,"Neutral"
1372,"2019-05-19 13:57:50+00:00","AKLalB",".@narendramodi #Modi, #BJP &amp; his #NDA Winning in all #India with clear majority, for second time, creating history in #India, #NarendraModi is next PM of #India #Elections2019 @BJP4India @AmitShah

""The exit polls for Lok Sabha elections 2019 are here""  https://t.co/IbGLcpxfSF",0,2,1,0,2,1,1,2,0,2,1.5,1,"Postive"
1373,"2019-05-19 13:56:11+00:00","nation_front","Shortest ever breaking news 
Share to reach more... #news #nation_front #breaking #breakingnews #narendramodimission2019 #modi #narendramodi #rahulgandhi #electin2019 #loksabha #knowledgefacts #fact #realfacts… https://t.co/0ZWI9Dqdme",0,1,0,0,1,0,0,2,0,1,-0.1,0,"Negative"
1374,"2019-05-19 13:47:48+00:00","shivanisoni17","Bang on!!! What a Song! Namo Namo
#PMModi #NamoNamo #PMNarendraModi #NarendraModi
https://t.co/9S96RGkwuq",1,0,1,1,0,1,1,0,1,0,0,0,"Neutral"
1375,"2019-05-19 13:46:30+00:00","arihant_ari","NDA New record
UPA clear sweep
#LokSabhaElections2019 
#ExitPoll2019 #BJP #NarendraModi
My analysis https://t.co/glDAsbDgPO",0,0,0,0,0,0,0,0,0,0,1.3,1,"Postive"
1376,"2019-05-19 13:44:38+00:00","AdarshRo45","Get Ready for Saffron Day on May 23rd - India is Winning with Super 
margins 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳

#ExitPoll2019 
#IndiaElections2019 
#BJP #NDA
 #NarendraModi",0,2,1,0,1,1,1,1,0,1,2.3,1,"Postive"
1377,"2019-05-19 13:42:16+00:00","dipaksamanta","@ndtv #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1378,"2019-05-19 13:41:26+00:00","dipaksamanta","@IndiaToday @SandeepShastri2 @PradeepGuptaAMI @rahulkanwal @sardesairajdeep #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1379,"2019-05-19 13:40:40+00:00","dipaksamanta","@IndiaToday #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1380,"2019-05-19 13:39:26+00:00","dipaksamanta","@ZeeNews #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1381,"2019-05-19 13:38:56+00:00","yogendra0011","Today heared the word Moditva  (Modism) on aaj tak during exitpole. New word in dictionary.#NarendraModi",0,0,0,0,0,0,0,1,0,1,0.8,1,"Postive"
1382,"2019-05-19 13:38:08+00:00","dipaksamanta","@timesofindia #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1383,"2019-05-19 13:37:52+00:00","dipaksamanta","@timesofindia #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1384,"2019-05-19 13:37:39+00:00","shastry_vivek","The first trends on Exit polls is in favour of #BJP .. looking forward to final results on 23d May.. #NarendraModi for PM again 💪",0,0,0,0,0,0,0,0,0,1,0.85,1,"Postive"
1385,"2019-05-19 13:36:39+00:00","dipaksamanta","@MomentsIndia #NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1386,"2019-05-19 13:35:57+00:00","pnyati","Exit Polls can't be so wrong. Advice to @INCIndia members for 2024 - Please change your leader or change your party. Varna 2024 bhi bhul jana😅😅

@BJP4India @narendramodi  #ExitPoll2019 #Throwback2014 #AbkiBaar300Paar #IronThrone #NarendraModi #NaMoForNewIndia #JeetegaToModiHi",0,0,0,1,0,0,0,2,1,1,0.5,1,"Postive"
1387,"2019-05-19 13:35:26+00:00","harbanshyadav","@narendramodi @ScottMorrisonMP Congratulations Sir Scott Morrison! 

#AyegaToModiHi #AusVotes19 #NaMo #narendramodi #ModiAaneWalaHai",0,0,0,0,0,0,0,1,0,1,1,1,"Postive"
1388,"2019-05-19 13:34:24+00:00","s3_post","Who will be the next Prime Minister of India?

Retweet --&gt; #NarendraModi
Like --&gt; #RahulGandhi 

#elections #2019Elections #Elections2019results #Election2019Results  #ExitPoll2019 #ExitPolls #s3post https://t.co/rPBCeZZZf7",0,0,0,0,0,0,0,0,0,1,0.85,1,"Postive"
1389,"2019-05-19 13:32:26+00:00","hoax_wagon","#NarendraModi in #KGF Version 😎😍😘

#kgf2 #KGF #kgfchapter2 #yash #ExitPoll2019 #AbkiBaarKiskiSarkar

https://t.co/tw5ETkDAfD",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
1390,"2019-05-19 13:28:15+00:00","dipaksamanta","#NarendraModi 2.0 IS INEVITABLE!

India has won! Again...
India is so eagerly waiting for PM Shri @narendramodi @narendramodi_in's
tweet on 23rd May2019 #ModiAaneWalaHai

#RepublicExitPoll
#ExitPoll2019
#ExitPoll
#LokSabhaElections2019 https://t.co/zVhM7MwuBc",0,0,0,0,0,0,0,0,0,0,0.7,1,"Postive"
1391,"2019-05-19 13:26:33+00:00","SandeepSingh_S1","#ModiAaneWalaHai 
All exit poll confirm Modi Sarkar forming Government.
Congratulations to each and every individual of this nation.
#NarendraModi https://t.co/Hd8vMlhAxi",0,1,0,1,0,0,0,2,1,0,0.25,1,"Postive"
1392,"2019-05-19 13:25:40+00:00","SandipKotarwar","Gr8 start of exit poll #NamoAgain #NarendraModi #AajTakAxisExitPoll congratulations to @narendramodi @nitin_gadkari @Dev_Fadnavis",0,1,0,0,0,0,0,1,0,0,0.75,1,"Postive"
1393,"2019-05-19 13:24:06+00:00","SandipKotarwar","Gr8 start of exit poll #NamoAgain #NarendraModi #AajTakAxisExitPoll congratulations to @narendramodi",0,1,0,0,0,0,0,1,0,0,0.75,1,"Postive"
1394,"2019-05-19 13:21:05+00:00","tusharupreti123","Some foolish #journalists are saying
'Hamari Janta behak gayi hai'

Hold on!
Are you thinking like an opposition?
The #elections2019 was on one issue
Modi or No Modi!
Wait for the results at least!
Don't blame the public!
#LokSabhaElections2019
#ExitPoll2019 #NarendraModi",2,2,1,0,0,0,0,0,4,1,-1.5,0,"Negative"
1395,"2019-05-19 13:19:22+00:00","SSRatho39786326","#NarendraModi Hurry ... !! 
NAMO Again . https://t.co/IBlxdZUohe",0,1,0,0,0,0,0,0,0,0,0,0,"Neutral"
1396,"2019-05-19 13:18:20+00:00","VakilBharati","@Squirrel_Soul Actually, No other PM in the past worked so hard for India and for National Interest (haven't seen thus far in my life time) as #NarendraModi . #PMModi deserves one more term for India. 🇮🇳🙏🤞",0,1,0,0,0,0,0,0,0,1,0.5,1,"Postive"
1397,"2019-05-19 13:15:01+00:00","NewIndianXpress","#NarendraModi makes much of his humble roots while unashamedly portraying himself as the tough guy protecting India's national security and Hindu values, pressing its claims to be the world's rising power.

https://t.co/uVMy6LSoVE",0,1,1,0,1,2,0,1,2,3,1.65,1,"Postive"
1398,"2019-05-19 13:15:00+00:00","TheDailyPioneer","#ExitPolls2019 : Incidents of violence in West Bengal and clashes in Punjab were reported during the seventh and last phase of Lok Sabha polls. #LokSabhaPolls #WestBengal #Punjab #NarendraModi 
https://t.co/SgWD4w5PBv",1,0,0,1,0,1,0,0,1,0,-1.3,0,"Negative"
1399,"2019-05-19 13:13:51+00:00","Dart_20","Rahul's cyber team is on full mode... Let's see if they come to my profile or not 😋  #ExitPoll2019 #NarendraModi #RepublicExitPoll #ABPExitPoll2019 #Aajtakaxisexitpoll #ZeeMahaExitPoll https://t.co/UgafgoHQTa",0,0,0,0,0,0,0,1,0,1,0,0,"Neutral"
1400,"2019-05-19 13:13:44+00:00","Spick_Media","Who do the voters preffer as #PradhanMantri ?
-
#RahulGandhi : 38.07%
#NarendraModi : 51.55%
#Others : 10.38%
#KaunBanegaPradhanmantri | #FateOfNation |  #BJP  | #Congress | #NDA | #UPA | #ExitPoll2019 | #ExitPolls https://t.co/tYdFCUVn72",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
